Date,Adj Close,Close,High,Low,Open,Volume
23-03-90,0.29827261,0.377231985,0.383929014,0.366070986,0.368304014,227987200
26-03-90,0.29827261,0.377231985,0.387277007,0.375,0.379464,128060800
27-03-90,0.296507657,0.375,0.377231985,0.368304014,0.375,84604800
28-03-90,0.291213244,0.368304014,0.376116008,0.366070986,0.375,102939200
29-03-90,0.290330797,0.367188007,0.370536,0.363839,0.366070986,96891200
30-03-90,0.284153283,0.359375,0.366070986,0.357143015,0.357143015,223350400
02-04-90,0.284153283,0.359375,0.362722993,0.352679014,0.357143015,148769600
03-04-90,0.294742793,0.372768015,0.372768015,0.361606985,0.361606985,139708800
04-04-90,0.291213244,0.368304014,0.375,0.363839,0.370536,149732800
05-04-90,0.284153283,0.359375,0.368304014,0.357143015,0.366070986,108192000
06-04-90,0.281506032,0.356027007,0.368304014,0.354911,0.359375,118238400
09-04-90,0.290330797,0.367188007,0.370536,0.352679014,0.354911,105481600
10-04-90,0.291213244,0.368304014,0.375,0.366070986,0.368304014,131320000
11-04-90,0.300037354,0.379464,0.383929014,0.370536,0.370536,213158400
12-04-90,0.305332512,0.386161,0.392856985,0.379464,0.383929014,211803200
16-04-90,0.308862269,0.390625,0.395089,0.386161,0.388393015,226889600
17-04-90,0.305332512,0.386161,0.388393015,0.381695986,0.386161,131107200
18-04-90,0.305332512,0.386161,0.390625,0.379464,0.386161,193446400
19-04-90,0.284153283,0.359375,0.385044992,0.357143015,0.372768015,481476800
20-04-90,0.284153283,0.359375,0.370536,0.354911,0.364955008,323523200
23-04-90,0.280623466,0.354911,0.361606985,0.352679014,0.359375,128352000
24-04-90,0.273563445,0.345981985,0.361606985,0.34375,0.357143015,303732800
25-04-90,0.273563445,0.345981985,0.348214,0.341518015,0.345981985,132574400
26-04-90,0.274445981,0.347097993,0.352679014,0.340402007,0.348214,142161600
27-04-90,0.276210785,0.349330008,0.352679014,0.345981985,0.348214,116412800
30-04-90,0.277976304,0.351563007,0.354911,0.348214,0.350445986,136393600
01-05-90,0.279741138,0.353794992,0.357143015,0.351563007,0.354911,163609600
02-05-90,0.280623466,0.354911,0.357143015,0.350445986,0.354911,135430400
03-05-90,0.282388449,0.357143015,0.359375,0.354911,0.354911,166308800
04-05-90,0.282388449,0.357143015,0.363839,0.350445986,0.357143015,169534400
07-05-90,0.292978108,0.370536,0.372768015,0.354911,0.354911,135990400
08-05-90,0.294742793,0.372768015,0.375,0.366070986,0.366070986,112459200
09-05-90,0.295625299,0.373883992,0.375,0.368304014,0.371652007,97238400
10-05-90,0.292095572,0.369419992,0.372768015,0.361606985,0.372768015,179043200
11-05-90,0.300919712,0.380580008,0.381695986,0.363839,0.369419992,215241600
14-05-90,0.294742793,0.372768015,0.381695986,0.368304014,0.381695986,226385600
15-05-90,0.294742793,0.372768015,0.375,0.366070986,0.369419992,149385600
16-05-90,0.293860406,0.371652007,0.372768015,0.366070986,0.372768015,87304000
17-05-90,0.292978108,0.370536,0.377231985,0.366070986,0.372768015,153585600
18-05-90,0.280623466,0.354911,0.370536,0.352679014,0.368304014,258462400
21-05-90,0.279632419,0.352679014,0.357143015,0.345981985,0.352679014,262483200
22-05-90,0.292906106,0.369419992,0.370536,0.357143015,0.358258992,301089600
23-05-90,0.29733029,0.375,0.379464,0.368304014,0.368304014,207513600
24-05-90,0.29733029,0.375,0.377231985,0.370536,0.377231985,148131200
25-05-90,0.283172011,0.357143015,0.363839,0.348214,0.352679014,323321600
29-05-90,0.290250719,0.366070986,0.368304014,0.350445986,0.357143015,243208000
30-05-90,0.292906106,0.369419992,0.372768015,0.368304014,0.371652007,276819200
31-05-90,0.292021275,0.368304014,0.370536,0.366070986,0.370536,103084800
01-06-90,0.288480908,0.363839,0.375,0.363839,0.369419992,157236800
04-06-90,0.288480908,0.363839,0.366070986,0.354911,0.363839,179424000
05-06-90,0.279632419,0.352679014,0.366070986,0.348214,0.366070986,299432000
06-06-90,0.279632419,0.352679014,0.352679014,0.345981985,0.348214,211747200
07-06-90,0.276092321,0.348214,0.354911,0.34375,0.352679014,186435200
08-06-90,0.270783246,0.341518015,0.34375,0.334820986,0.34375,333883200
11-06-90,0.276092321,0.348214,0.348214,0.337054014,0.337054014,157897600
12-06-90,0.286711246,0.361606985,0.361606985,0.345981985,0.349330008,165032000
13-06-90,0.2814022,0.354911,0.363839,0.354911,0.360491008,138947200
14-06-90,0.2814022,0.354911,0.359375,0.350445986,0.357143015,140324800
15-06-90,0.279632419,0.352679014,0.357143015,0.349330008,0.354911,144144000
18-06-90,0.277861834,0.350445986,0.352679014,0.348214,0.350445986,111395200
19-06-90,0.28051728,0.353794992,0.354911,0.342633992,0.348214,157225600
20-06-90,0.283172011,0.357143015,0.359375,0.354911,0.356027007,154739200
21-06-90,0.296445459,0.373883992,0.375,0.357143015,0.357143015,208600000
22-06-90,0.293790907,0.370536,0.380580008,0.368304014,0.375,283976000
25-06-90,0.292021275,0.368304014,0.372768015,0.359375,0.370536,122001600
26-06-90,0.287596107,0.362722993,0.375,0.360491008,0.372768015,127254400
27-06-90,0.293790907,0.370536,0.375,0.359375,0.363839,97227200
28-06-90,0.3044101,0.383929014,0.386161,0.372768015,0.381695986,249939200
29-06-90,0.316798717,0.399554014,0.400669992,0.381695986,0.383929014,325192000
02-07-90,0.311488748,0.392856985,0.397320986,0.390625,0.397320986,135408000
03-07-90,0.311488748,0.392856985,0.397320986,0.390625,0.391741008,99500800
05-07-90,0.307949454,0.388393015,0.395089,0.386161,0.390625,107464000
06-07-90,0.316798717,0.399554014,0.401786,0.386161,0.388393015,209059200
09-07-90,0.330072373,0.416294992,0.419643015,0.399554014,0.401786,315459200
10-07-90,0.332727015,0.419643015,0.424106985,0.417411,0.419643015,361424000
11-07-90,0.332727015,0.419643015,0.419643015,0.408481985,0.417411,246153600
12-07-90,0.335381597,0.422991008,0.424106985,0.415179014,0.417411,182470400
13-07-90,0.330957204,0.417411,0.426339,0.417411,0.424106985,230977600
16-07-90,0.322992772,0.407366008,0.420758992,0.404018015,0.417411,179704000
17-07-90,0.313258648,0.395089,0.410714,0.392856985,0.408481985,136852800
18-07-90,0.315913886,0.398438007,0.401786,0.383929014,0.397320986,288366400
19-07-90,0.295560509,0.372768015,0.379464,0.357143015,0.363839,585984000
20-07-90,0.290250719,0.366070986,0.379464,0.363839,0.375,191844800
23-07-90,0.293790907,0.370536,0.372768015,0.357143015,0.366070986,270188800
24-07-90,0.29821527,0.376116008,0.377231985,0.366070986,0.375,193916800
25-07-90,0.299100161,0.377231985,0.386161,0.372768015,0.375,104921600
26-07-90,0.292906106,0.369419992,0.379464,0.366070986,0.377231985,80337600
27-07-90,0.292906106,0.369419992,0.372768015,0.361606985,0.368304014,62316800
30-07-90,0.299984902,0.378347993,0.379464,0.363839,0.363839,85456000
31-07-90,0.29733029,0.375,0.381695986,0.370536,0.379464,96006400
01-08-90,0.299984902,0.378347993,0.381695986,0.370536,0.375,93508800
02-08-90,0.307949454,0.388393015,0.390625,0.368304014,0.368304014,223126400
03-08-90,0.292021275,0.368304014,0.390625,0.354911,0.388393015,268968000
06-08-90,0.279632419,0.352679014,0.361606985,0.34375,0.348214,179659200
07-08-90,0.279632419,0.352679014,0.362722993,0.345981985,0.359375,198531200
08-08-90,0.284056693,0.358258992,0.363839,0.352679014,0.352679014,102536000
09-08-90,0.279632419,0.352679014,0.361606985,0.350445986,0.359375,96387200
10-08-90,0.274322629,0.345981985,0.350445986,0.341518015,0.345981985,102704000
13-08-90,0.282287091,0.356027007,0.357143015,0.338169992,0.339286,156116800
14-08-90,0.2814022,0.354911,0.357143015,0.350445986,0.357143015,98168000
15-08-90,0.277861834,0.350445986,0.359375,0.350445986,0.357143015,92052800
16-08-90,0.272552848,0.34375,0.353794992,0.34375,0.348214,123894400
17-08-90,0.258394331,0.325893015,0.34375,0.319195986,0.34375,246108800
20-08-90,0.260950416,0.328125,0.334820986,0.323661,0.325893015,75062400
21-08-90,0.257400215,0.323661,0.328125,0.314731985,0.319195986,161044800
22-08-90,0.249411821,0.313616008,0.330356985,0.311383992,0.330356985,122718400
23-08-90,0.244974002,0.308036,0.3125,0.299106985,0.305804014,143696000
24-08-90,0.252074391,0.316964,0.321429014,0.310268015,0.314731985,73416000
27-08-90,0.268051445,0.337054014,0.339286,0.323661,0.328125,117465600
28-08-90,0.270714015,0.340402007,0.342633992,0.332589,0.334820986,80192000
29-08-90,0.264500529,0.332589,0.340402007,0.328125,0.339286,150931200
30-08-90,0.257400215,0.323661,0.334820986,0.321429014,0.332589,122595200
31-08-90,0.262725443,0.330356985,0.332589,0.321429014,0.321429014,99456000
04-09-90,0.262725443,0.330356985,0.334820986,0.325893015,0.325893015,82745600
05-09-90,0.255625218,0.321429014,0.332589,0.319195986,0.332589,64052800
06-09-90,0.253849357,0.319195986,0.321429014,0.314731985,0.316964,87628800
07-09-90,0.258287758,0.324777007,0.328125,0.313616008,0.316964,58172800
10-09-90,0.253849357,0.319195986,0.330356985,0.319195986,0.330356985,75980800
11-09-90,0.241423056,0.303570986,0.322544992,0.301339,0.321429014,178270400
12-09-90,0.241423056,0.303570986,0.308036,0.299106985,0.308036,100408000
13-09-90,0.239648029,0.301339,0.310268015,0.294643015,0.308036,97260800
14-09-90,0.241423056,0.303570986,0.305804014,0.296875,0.299106985,113915200
17-09-90,0.239648029,0.301339,0.314731985,0.299106985,0.303570986,77672000
18-09-90,0.236985579,0.297991008,0.301339,0.294643015,0.301339,124611200
19-09-90,0.230772763,0.290179014,0.301339,0.285714,0.296875,182459200
20-09-90,0.224559292,0.282366008,0.287945986,0.279018015,0.287945986,100934400
21-09-90,0.223671749,0.28125,0.290179014,0.276786,0.285714,153865600
24-09-90,0.214795679,0.270089,0.28125,0.265625,0.28125,138499200
25-09-90,0.213020653,0.267856985,0.274554014,0.261161,0.272320986,157953600
26-09-90,0.211245552,0.265625,0.272320986,0.265625,0.267856985,94136000
27-09-90,0.20059444,0.252231985,0.272320986,0.25,0.267856985,142340800
28-09-90,0.205920368,0.258929014,0.258929014,0.243303999,0.254464,176041600
01-10-90,0.21657069,0.272320986,0.276786,0.261161,0.263393015,155657600
02-10-90,0.210358024,0.264508992,0.285714,0.263393015,0.276786,270984000
03-10-90,0.191718295,0.241071001,0.265625,0.238839,0.265625,268240000
04-10-90,0.198819324,0.25,0.25,0.234375,0.238839,213494400
05-10-90,0.198819324,0.25,0.256695986,0.241071001,0.241071001,99489600
08-10-90,0.206807926,0.260044992,0.261161,0.252231985,0.256695986,61532800
09-10-90,0.198819324,0.25,0.258929014,0.247768,0.254464,120579200
10-10-90,0.188168183,0.236607,0.25,0.232143,0.243303999,147907200
11-10-90,0.197044253,0.247768,0.248884007,0.227678999,0.238839,205979200
12-10-90,0.20059444,0.252231985,0.254464,0.241071001,0.252231985,228648000
15-10-90,0.197044253,0.247768,0.256695986,0.237722993,0.254464,201017600
16-10-90,0.177517027,0.223214,0.245536,0.216518,0.245536,305233600
17-10-90,0.188168183,0.236607,0.236607,0.223214,0.225446001,309064000
18-10-90,0.202369422,0.254464,0.256695986,0.236607,0.236607,315000000
19-10-90,0.222784236,0.280133992,0.283481985,0.270089,0.279018015,933732800
22-10-90,0.221009195,0.277902007,0.28125,0.272320986,0.28125,252739200
23-10-90,0.220121637,0.276786,0.28125,0.270089,0.276786,167048000
24-10-90,0.21657069,0.272320986,0.276786,0.267856985,0.274554014,141825600
25-10-90,0.213020653,0.267856985,0.279018015,0.264508992,0.270089,153462400
26-10-90,0.213020653,0.267856985,0.279018015,0.265625,0.265625,134198400
29-10-90,0.21213311,0.266741008,0.272320986,0.265625,0.270089,123480000
30-10-90,0.215683252,0.271205008,0.274554014,0.257813007,0.265625,98044800
31-10-90,0.218346626,0.274554014,0.284597993,0.270089,0.272320986,148758400
01-11-90,0.21657069,0.272320986,0.276786,0.265625,0.272320986,90652800
02-11-90,0.225446835,0.283481985,0.289063007,0.272320986,0.272320986,148612800
05-11-90,0.236097991,0.296875,0.299106985,0.285714,0.287945986,184475200
06-11-90,0.237873122,0.299106985,0.308036,0.296875,0.299106985,184766400
07-11-90,0.236097991,0.296875,0.301339,0.291294992,0.299106985,202977600
08-11-90,0.244974002,0.308036,0.3125,0.294643015,0.294643015,199248000
09-11-90,0.252074391,0.316964,0.319195986,0.308036,0.3125,198228800
12-11-90,0.257400215,0.323661,0.328125,0.314731985,0.316964,145051200
13-11-90,0.255625218,0.321429014,0.325893015,0.319195986,0.323661,141948800
14-11-90,0.262725443,0.330356985,0.332589,0.319195986,0.319195986,190747200
15-11-90,0.255625218,0.321429014,0.330356985,0.316964,0.328125,161772800
16-11-90,0.250245601,0.313616008,0.321429014,0.310268015,0.319195986,183008000
19-11-90,0.25915122,0.324777007,0.324777007,0.314731985,0.316964,223910400
20-11-90,0.252917022,0.316964,0.328125,0.314731985,0.325893015,153630400
21-11-90,0.257370263,0.322544992,0.323661,0.310268015,0.314731985,123211200
23-11-90,0.25915122,0.324777007,0.330356985,0.321429014,0.323661,53200000
26-11-90,0.26182273,0.328125,0.330356985,0.321429014,0.321429014,81457600
27-11-90,0.26716575,0.334820986,0.341518015,0.328125,0.330356985,164584000
28-11-90,0.26182273,0.328125,0.34375,0.328125,0.337054014,174910400
29-11-90,0.26182273,0.328125,0.330356985,0.323661,0.330356985,126705600
30-11-90,0.26182273,0.328125,0.332589,0.323661,0.323661,121508800
03-12-90,0.271619022,0.340402007,0.341518015,0.330356985,0.332589,165401600
04-12-90,0.274290502,0.34375,0.345981985,0.334820986,0.334820986,152152000
05-12-90,0.28586781,0.358258992,0.359375,0.338169992,0.34375,218388800
06-12-90,0.293883115,0.368304014,0.372768015,0.361606985,0.368304014,532246400
07-12-90,0.302788109,0.379464,0.381695986,0.366070986,0.366070986,329660800
10-12-90,0.29744494,0.372768015,0.379464,0.370536,0.377231985,250588800
11-12-90,0.284977376,0.357143015,0.370536,0.357143015,0.368304014,347883200
12-12-90,0.282305837,0.353794992,0.357143015,0.348214,0.354911,242356800
13-12-90,0.290320188,0.363839,0.366070986,0.352679014,0.352679014,160731200
14-12-90,0.284086764,0.356027007,0.361606985,0.352679014,0.359375,87068800
17-12-90,0.28586781,0.358258992,0.361606985,0.348214,0.348214,131107200
18-12-90,0.301007122,0.377231985,0.379464,0.363839,0.366070986,220987200
19-12-90,0.298335582,0.373883992,0.379464,0.367188007,0.379464,140660800
20-12-90,0.313474715,0.392856985,0.397320986,0.368304014,0.368304014,401072000
21-12-90,0.320599556,0.401786,0.404018015,0.388393015,0.395089,346136000
24-12-90,0.313474715,0.392856985,0.401786,0.392856985,0.399554014,58721600
26-12-90,0.311693817,0.390625,0.395089,0.383929014,0.392856985,103073600
27-12-90,0.309912801,0.388393015,0.392856985,0.386161,0.386161,97652800
28-12-90,0.306350857,0.383929014,0.388393015,0.381695986,0.386161,63929600
31-12-90,0.306350857,0.383929014,0.386161,0.381695986,0.383929014,44273600
02-01-91,0.309912801,0.388393015,0.392856985,0.375,0.381695986,154985600
03-01-91,0.306350857,0.383929014,0.395089,0.383929014,0.388393015,150180800
04-01-91,0.308131903,0.386161,0.395089,0.383929014,0.383929014,141523200
07-01-91,0.308131903,0.386161,0.404018015,0.383929014,0.383929014,310800000
08-01-91,0.308131903,0.386161,0.391741008,0.379464,0.390625,218691200
09-01-91,0.322380602,0.404018015,0.410714,0.390625,0.395089,467264000
10-01-91,0.335738838,0.420758992,0.421875,0.408481985,0.408481985,435321600
11-01-91,0.334848344,0.419643015,0.421875,0.410714,0.419643015,307652800
14-01-91,0.329504579,0.412945986,0.417411,0.410714,0.410714,210840000
15-01-91,0.333067328,0.417411,0.417411,0.410714,0.415179014,192057600
16-01-91,0.354440123,0.444195986,0.446429014,0.417411,0.419643015,390633600
17-01-91,0.365126818,0.457589,0.470981985,0.4375,0.46875,591673600
18-01-91,0.358002782,0.448661,0.453125,0.433036,0.435268015,943241600
21-01-91,0.361564845,0.453125,0.459820986,0.444195986,0.444195986,324307200
22-01-91,0.365126818,0.457589,0.46875,0.450893015,0.455356985,427728000
23-01-91,0.368689597,0.462054014,0.466518015,0.455356985,0.457589,244260800
24-01-91,0.371361017,0.465402007,0.470981985,0.459820986,0.459820986,233934400
25-01-91,0.381157368,0.477679014,0.478794992,0.464286,0.464286,223809600
28-01-91,0.388281226,0.486606985,0.493304014,0.475445986,0.475445986,273481600
29-01-91,0.382938445,0.479911,0.486606985,0.466518015,0.484375,215555200
30-01-91,0.395406067,0.495536,0.497768015,0.475445986,0.475445986,336772800
31-01-91,0.395406067,0.495536,0.5,0.488839,0.495536,242592000
01-02-91,0.397187114,0.497768015,0.516740978,0.495536,0.495536,444550400
04-02-91,0.39362514,0.493304014,0.5,0.491070986,0.497768015,267848000
05-02-91,0.411435902,0.515625,0.517857015,0.488839,0.493304014,356115200
06-02-91,0.40520224,0.507812977,0.520088971,0.504463971,0.515625,222566400
07-02-91,0.411435902,0.515625,0.524554014,0.497768015,0.508929014,520172800
08-02-91,0.426575035,0.534597993,0.537945986,0.513392985,0.513392985,313555200
11-02-91,0.43726173,0.547990978,0.549107015,0.533482015,0.535713971,323030400
12-02-91,0.427465558,0.535713971,0.546875,0.530134022,0.544642985,224750400
13-02-91,0.427465558,0.535713971,0.537945986,0.517857015,0.535713971,255550400
14-02-91,0.406983256,0.510044992,0.535713971,0.506695986,0.535713971,377675200
15-02-91,0.411409348,0.514509022,0.522320986,0.511161029,0.511161029,365612800
19-02-91,0.428365052,0.535713971,0.537945986,0.512277007,0.513392985,226251200
20-02-91,0.435504615,0.544642985,0.551338971,0.529017985,0.53125,213640000
21-02-91,0.421226084,0.526786029,0.555804014,0.524554014,0.546875,190870400
22-02-91,0.42658031,0.533482015,0.551338971,0.522320986,0.526786029,232568000
25-02-91,0.414086312,0.517857015,0.540179014,0.513392985,0.537945986,359273600
26-02-91,0.415871054,0.520088971,0.524554014,0.504463971,0.513392985,250017600
27-02-91,0.415871054,0.520088971,0.522320986,0.513392985,0.520088971,174372800
28-02-91,0.408732057,0.511161029,0.522320986,0.502232015,0.520088971,227360000
01-03-91,0.4123016,0.515625,0.526786029,0.508929014,0.508929014,126134400
04-03-91,0.416763425,0.521205008,0.524554014,0.508929014,0.517857015,88356800
05-03-91,0.450675875,0.563615978,0.564732015,0.526786029,0.526786029,441448000
06-03-91,0.449783504,0.5625,0.585937977,0.561384022,0.571429014,523958400
07-03-91,0.480125487,0.600445986,0.602679014,0.564732015,0.566963971,321753600
08-03-91,0.464062333,0.580357015,0.609375,0.580357015,0.604911029,322201600
11-03-91,0.453353018,0.566963971,0.578125,0.555804014,0.575892985,175369600
12-03-91,0.448891103,0.561384022,0.569195986,0.558036029,0.5625,233676800
13-03-91,0.472986817,0.591517985,0.59375,0.560267985,0.560267985,174552000
14-03-91,0.465847015,0.582588971,0.602679014,0.575892985,0.595982015,227068800
15-03-91,0.472986817,0.591517985,0.59375,0.582588971,0.587054014,204836800
18-03-91,0.483695984,0.604911029,0.609375,0.587054014,0.587054014,214009600
19-03-91,0.496189952,0.620536029,0.627232015,0.587054014,0.59375,422195200
20-03-91,0.483695984,0.604911029,0.620536029,0.597097993,0.618304014,361704000
21-03-91,0.462277502,0.578125,0.613838971,0.569195986,0.609375,296800000
22-03-91,0.451568216,0.564732015,0.578125,0.555804014,0.571429014,338128000
25-03-91,0.46049282,0.575892985,0.580357015,0.564732015,0.566963971,135856000
26-03-91,0.499759436,0.625,0.627232015,0.578125,0.578125,333625600
27-03-91,0.49440527,0.618304014,0.627232015,0.611607015,0.625,190220800
28-03-91,0.485480845,0.607142985,0.625,0.604911029,0.618304014,78702400
01-04-91,0.48905021,0.611607015,0.620536029,0.602679014,0.607142985,117924800
02-04-91,0.519393206,0.649554014,0.649554014,0.611607015,0.616070986,292924800
03-04-91,0.499759436,0.625,0.649554014,0.625,0.647320986,240128000
04-04-91,0.510468841,0.638392985,0.642857015,0.620536029,0.625,168436800
05-04-91,0.495297641,0.619419992,0.640625,0.613838971,0.640625,155411200
08-04-91,0.499759436,0.625,0.625,0.613838971,0.618304014,72475200
09-04-91,0.490834743,0.613838971,0.625,0.609375,0.622767985,119448000
10-04-91,0.477448702,0.597097993,0.618304014,0.595982015,0.611607015,216406400
11-04-91,0.506899357,0.633929014,0.637277007,0.602679014,0.604911029,355588800
12-04-91,0.512253225,0.640625,0.654017985,0.622767985,0.638392985,367718400
15-04-91,0.444429278,0.555804014,0.575892985,0.535713971,0.551338971,1700384000
16-04-91,0.458707988,0.573661029,0.575892985,0.558036029,0.564732015,620782400
17-04-91,0.451568216,0.564732015,0.580357015,0.553570986,0.580357015,322403200
18-04-91,0.435504615,0.544642985,0.5625,0.542411029,0.560267985,247363200
19-04-91,0.42568782,0.532365978,0.549107015,0.53125,0.544642985,287302400
22-04-91,0.439074367,0.549107015,0.553570986,0.524554014,0.53125,257017600
23-04-91,0.439074367,0.549107015,0.5625,0.537945986,0.555804014,237294400
24-04-91,0.433720082,0.542411029,0.553570986,0.540179014,0.551338971,105448000
25-04-91,0.417655826,0.522320986,0.533482015,0.522320986,0.533482015,315380800
26-04-91,0.418548942,0.523437977,0.526786029,0.515625,0.522320986,125059200
29-04-91,0.415871054,0.520088971,0.537945986,0.520088971,0.522320986,206707200
30-04-91,0.3926678,0.491070986,0.520088971,0.486606985,0.515625,711446400
01-05-91,0.337337583,0.421875,0.4375,0.419643015,0.428570986,1868372800
02-05-91,0.349831522,0.4375,0.444195986,0.424106985,0.426339,811126400
03-05-91,0.349831522,0.4375,0.441964,0.430804014,0.4375,243712000
06-05-91,0.358756095,0.448661,0.450893015,0.430804014,0.433036,212329600
07-05-91,0.361433327,0.452008992,0.457589,0.450893015,0.455356985,270480000
08-05-91,0.355185837,0.444195986,0.453125,0.439731985,0.453125,176780800
09-05-91,0.362325639,0.453125,0.459820986,0.444195986,0.446429014,238212800
10-05-91,0.365895122,0.457589,0.475445986,0.453125,0.459820986,241729600
13-05-91,0.376604408,0.470981985,0.477679014,0.459820986,0.466518015,244944000
14-05-91,0.381959409,0.477679014,0.479911,0.46875,0.470981985,216944000
15-05-91,0.360540897,0.450893015,0.464286,0.4375,0.459820986,518347200
16-05-91,0.349831522,0.4375,0.457589,0.433036,0.455356985,382132800
17-05-91,0.33555299,0.419643015,0.435268015,0.415179014,0.435268015,471060800
20-05-91,0.316727489,0.395089,0.424106985,0.392856985,0.421875,262169600
21-05-91,0.323885471,0.404018015,0.415179014,0.399554014,0.404018015,349798400
22-05-91,0.331042886,0.412945986,0.415179014,0.40625,0.408481985,227270400
23-05-91,0.322990835,0.402902007,0.417411,0.399554014,0.415179014,208656000
24-05-91,0.328358799,0.409597993,0.410714,0.401786,0.40625,97126400
28-05-91,0.329253405,0.410714,0.412945986,0.404018015,0.410714,171438400
29-05-91,0.336411566,0.419643015,0.426339,0.409597993,0.412945986,384003200
30-05-91,0.340884686,0.425222993,0.426339,0.415179014,0.419643015,158345600
31-05-91,0.336411566,0.419643015,0.426339,0.412945986,0.424106985,217862400
03-06-91,0.352516085,0.439731985,0.441964,0.417411,0.419643015,220068800
04-06-91,0.35162133,0.438616008,0.441964,0.433036,0.441964,184284800
05-06-91,0.343568683,0.428570986,0.439731985,0.426339,0.439731985,133291200
06-06-91,0.333727509,0.416294992,0.430804014,0.415179014,0.430804014,168504000
07-06-91,0.330148101,0.411830008,0.419643015,0.407366008,0.412945986,152745600
10-06-91,0.329253405,0.410714,0.420758992,0.408481985,0.410714,167440000
11-06-91,0.319412321,0.398438007,0.40625,0.395089,0.401786,188563200
12-06-91,0.303306818,0.378347993,0.399554014,0.368304014,0.392856985,435635200
13-06-91,0.301517606,0.376116008,0.383929014,0.372768015,0.379464,211366400
14-06-91,0.29436028,0.367188007,0.381695986,0.363839,0.381695986,225288000
17-06-91,0.30062288,0.375,0.377231985,0.366070986,0.366070986,166600000
18-06-91,0.301517606,0.376116008,0.386161,0.370536,0.377231985,244686400
19-06-91,0.298833489,0.372768015,0.377231985,0.368304014,0.372768015,178942400
20-06-91,0.30062288,0.375,0.375,0.363839,0.368304014,144043200
21-06-91,0.30062288,0.375,0.379464,0.372768015,0.375,206012800
24-06-91,0.298833489,0.372768015,0.377231985,0.368304014,0.372768015,207984000
25-06-91,0.303306818,0.378347993,0.383929014,0.372768015,0.375,227920000
26-06-91,0.307781011,0.383929014,0.388393015,0.377231985,0.381695986,250443200
27-06-91,0.304201633,0.379464,0.381695986,0.372768015,0.379464,151200000
28-06-91,0.297044307,0.370536,0.379464,0.359375,0.377231985,226643200
01-07-91,0.304201633,0.379464,0.383929014,0.372768015,0.377231985,194824000
02-07-91,0.302412212,0.377231985,0.381695986,0.372768015,0.377231985,120142400
03-07-91,0.308675587,0.385044992,0.388393015,0.372768015,0.377231985,310374400
05-07-91,0.326569587,0.407366008,0.410714,0.381695986,0.383929014,331553600
08-07-91,0.334622204,0.417411,0.421875,0.401786,0.404018015,307081600
09-07-91,0.335516751,0.418527007,0.430804014,0.415179014,0.421875,226441600
10-07-91,0.338200748,0.421875,0.430804014,0.417411,0.424106985,156576000
11-07-91,0.334622204,0.417411,0.421875,0.410714,0.419643015,145913600
12-07-91,0.334622204,0.417411,0.421875,0.412945986,0.421875,132753600
15-07-91,0.325674772,0.40625,0.417411,0.40625,0.417411,137984000
16-07-91,0.313148946,0.390625,0.408481985,0.388393015,0.40625,222992000
17-07-91,0.304201633,0.379464,0.397320986,0.377231985,0.388393015,208936000
18-07-91,0.321201593,0.400669992,0.402902007,0.383929014,0.392856985,398316800
19-07-91,0.329253405,0.410714,0.412945986,0.401786,0.404018015,128419200
22-07-91,0.329253405,0.410714,0.412945986,0.40625,0.408481985,108673600
23-07-91,0.322096258,0.401786,0.415179014,0.397320986,0.412945986,133056000
24-07-91,0.322096258,0.401786,0.408481985,0.397320986,0.404018015,131454400
25-07-91,0.323885471,0.404018015,0.408481985,0.401786,0.404018015,65800000
26-07-91,0.321201593,0.400669992,0.408481985,0.399554014,0.408481985,74233600
29-07-91,0.325674772,0.40625,0.40625,0.397320986,0.404018015,53300800
30-07-91,0.332832932,0.415179014,0.417411,0.40625,0.40625,91862400
31-07-91,0.331042886,0.412945986,0.418527007,0.401786,0.415179014,102804800
01-08-91,0.35162133,0.438616008,0.439731985,0.408481985,0.410714,448425600
02-08-91,0.357884765,0.446429014,0.448661,0.4375,0.444195986,273011200
05-08-91,0.34714812,0.433036,0.444195986,0.430804014,0.444195986,100766400
06-08-91,0.354305387,0.441964,0.448661,0.426339,0.435268015,220427200
07-08-91,0.360568851,0.449777007,0.455356985,0.440847993,0.441964,211612800
08-08-91,0.361463338,0.450893015,0.462054014,0.446429014,0.453125,189448000
09-08-91,0.363252789,0.453125,0.455356985,0.444195986,0.450893015,154403200
12-08-91,0.37041074,0.462054014,0.466518015,0.450893015,0.453125,142531200
13-08-91,0.382936716,0.477679014,0.482143015,0.464286,0.464286,286585600
14-08-91,0.39277783,0.489955008,0.491070986,0.481027007,0.488839,200715200
15-08-91,0.38114652,0.475445986,0.491070986,0.473214,0.491070986,145544000
16-08-91,0.38114652,0.475445986,0.484375,0.466518015,0.470981985,158804800
19-08-91,0.362279475,0.450893015,0.460938007,0.433036,0.441964,322481600
20-08-91,0.365866154,0.455356985,0.462054014,0.450893015,0.459820986,199427200
21-08-91,0.385594606,0.479911,0.483258992,0.464286,0.46875,223372800
22-08-91,0.389181346,0.484375,0.488839,0.479911,0.482143015,165648000
23-08-91,0.380213767,0.473214,0.495536,0.470981985,0.482143015,240419200
26-08-91,0.380213767,0.473214,0.477679014,0.46875,0.473214,101595200
27-08-91,0.387387931,0.482143015,0.482143015,0.470981985,0.473214,100352000
28-08-91,0.382007003,0.475445986,0.484375,0.474330008,0.482143015,107587200
